name,state,street,lon,lat,formatted,categories,min_fee
مورى سوشى,Cairo,El Orouba Axis,31.4117789,30.0173206,"Mori Sushi, El Orouba Axis, Cairo, 11528, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.japanese']",0.0
بفالو برجر,Cairo,El Orouba Axis,31.4117789,30.0174001,"Buffalo Burger, El Orouba Axis, Cairo, 11528, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.burger']",0.0
حمادة شيراتون,Cairo,Anqarah Street,31.3751497,30.1082518,"Hamada Sheraton, Anqarah Street, Cairo, 11351, Egypt","['catering', 'catering.restaurant']",0.0
لاكازيتا,Giza,Medan Ibn Al Walid Street,31.2039185,30.0419038,"La Casetta, Medan Ibn Al Walid Street, El Mohandesin, Giza, 12615, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.italian']",0.0
Cordoba Cafee,Eastern,Omar Ibn Al Khatab Street,31.7542756,30.3070709,"Cordoba Cafee, Omar Ibn Al Khatab Street, 63, 10th of Ramadan, 44629, Egypt","['catering', 'catering.cafe']",0.0
Shabrawy,Eastern,Omar Ibn Al Khatab Street,31.7536747,30.306925,"Shabrawy, Omar Ibn Al Khatab Street, 63, 10th of Ramadan, 44629, Egypt","['catering', 'catering.restaurant']",0.0
اللؤلؤة,Cairo,Mohamed Kamel Hussein Street,31.3703752,30.1237438,"Al-Lu'lu'a, Mohamed Kamel Hussein Street, Cairo, 11351, Egypt","['catering', 'catering.cafe', 'catering.cafe.coffee', 'catering.cafe.coffee_shop']",0.0
الشمس,Cairo,Mohamed Ismail Street,31.3701212,30.1236705,"Al-Shams, Mohamed Ismail Street, Cairo, 11351, Egypt","['catering', 'catering.cafe', 'catering.cafe.coffee', 'catering.cafe.coffee_shop']",0.0
دجاج كنتاكي,Cairo,Al Mouarikh Mohamed Refaat Street,31.3704604,30.1261172,"KFC, Al Mouarikh Mohamed Refaat Street, Cairo, 11843, Egypt","['catering', 'catering.fast_food']",0.0
Pizza Hut,Cairo,Al Mouarikh Mohamed Refaat Street,31.3705019,30.1261531,"Pizza Hut, Al Mouarikh Mohamed Refaat Street, Cairo, 11843, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.pizza']",0.0
محل عصير زهرة أرض اللواء,Giza,Al Metemedeya Street,31.1892099,30.0545287,"محل عصير زهرة أرض اللواء, Al Metemedeya Street, Meet Oqba, Giza, 12827, Egypt","['catering', 'catering.fast_food']",0.0
طارق للمشويات,Giza,Amin Al Khuli Street,30.9205858,29.9387537,"طارق للمشويات, Amin Al Khuli Street, 5th district, 6th of October, 12573, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.kebab']",0.0
نور الأسلام للأسماك,Giza,Amin Al Khuli Street,30.9206698,29.938859,"نور الأسلام للأسماك, Amin Al Khuli Street, 5th district, 6th of October, 12573, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.fish', 'catering.restaurant.fish_and_chips']",0.0
قهوة الصعيدى,Giza,Doctor Salim Hassan Street,30.920926,29.9385948,"قهوة الصعيدى, Doctor Salim Hassan Street, 5th district, 6th of October, 12573, Egypt","['catering', 'catering.cafe']",0.0
جنة وفواكه البركة,Giza,Ahmed Abdel Maqsoud Heikal Street,30.9207425,29.9401315,"Al Baraka juice, Ahmed Abdel Maqsoud Heikal Street, 6th district, 6th of October, 12573, Egypt","['catering', 'catering.restaurant']",0.0
حسنى الكبابجى,Giza,Al Markazy Axis,30.9305825,29.9614074,"kabab Hosny, Al Markazy Axis, 3rd District, 6th of October, 12596, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.kebab']",0.0
كشرى لهاليبو,Giza,Side Al Markazy Axis,30.9306391,29.9617347,"Lahalibo koshry, Side Al Markazy Axis, 3rd District, 6th of October, 12596, Egypt","['catering', 'catering.restaurant']",0.0
السكرية,Giza,Side Al Markazy Axis,30.9304964,29.9613653,"El Sokarya, Side Al Markazy Axis, 3rd District, 6th of October, 12596, Egypt","['catering', 'catering.restaurant']",0.0
ياسين,Giza,Side Al Markazy Axis,30.9308039,29.9618074,"yasin, Side Al Markazy Axis, 3rd District, 6th of October, 12596, Egypt","['catering', 'catering.restaurant']",0.0
بابا جونز,Giza,Side Al Markazy Axis,30.9308202,29.9658689,"papa jones, Side Al Markazy Axis, 9th District, 6th of October, 12596, Egypt","['catering', 'catering.restaurant']",0.0
Native cafe,Giza,Side Al Markazy Axis,30.9394262,29.9694969,"Native cafe, Side Al Markazy Axis, 3rd District, 6th of October, 12596, Egypt","['catering', 'catering.cafe']",0.0
صحارى,Giza,Al Markazy Axis,30.9406578,29.9708501,"sahary, Al Markazy Axis, 3rd District, 6th of October, 12596, Egypt","['catering', 'catering.restaurant']",0.0
Domino's,Giza,Al Markazy Axis,30.9392372,29.9726258,"Domino's Pizza, Al Markazy Axis, 8th District, 6th of October, 12591, Egypt","['catering', 'catering.fast_food', 'catering.fast_food.pizza']",0.0
مطاعم الشرقاوى,Giza,Al Tahrir Road,30.9452329,29.971443,"Al Sharqawy resturant, Al Tahrir Road, 5th district, 6th of October, 12596, Egypt","['catering', 'catering.restaurant']",0.0
كوفيشوب كومبانى,Cairo,Side El Sadat Axis Extent,31.4307608,30.0537115,"Coffeeshop Company, Side El Sadat Axis Extent, Cairo, 11528, Egypt","['catering', 'catering.cafe']",0.0
كافيه سوبريم,Cairo,Side El Sadat Axis Extent,31.4306264,30.0537115,"Cafe Supreme, Side El Sadat Axis Extent, Cairo, 11528, Egypt","['catering', 'catering.cafe']",0.0
مامز,Cairo,Side El Sadat Axis Extent,31.4312674,30.0537026,"Mam's, Side El Sadat Axis Extent, Cairo, 11528, Egypt","['catering', 'catering.cafe']",0.0
كورتيجيانو,Cairo,Side El Sadat Axis Extent,31.4310206,30.0535145,"Cortigiano, Side El Sadat Axis Extent, Cairo, 11528, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.italian']",0.0
نعمة,Cairo,Extension Ramsis Street,31.3027391,30.0594093,"Neema, Extension Ramsis Street, Cairo, 11153, Egypt","['catering', 'catering.restaurant']",0.0
كشرى الدبور,Cairo,Al Nasr Road,31.3031468,30.059075,"Koshary Al-Dabbour, Al Nasr Road, Cairo, 11759, Egypt","['catering', 'catering.restaurant']",0.0
الشبراوى,Cairo,Al Nasr Road,31.3032219,30.0591493,"Al-Shabrawy, Al Nasr Road, Cairo, 11759, Egypt","['catering', 'catering.restaurant']",0.0
الوادى,Cairo,Extension Ramsis Street,31.3029161,30.0591446,"Al-Wadi, Extension Ramsis Street, Cairo, 11153, Egypt","['catering', 'catering.restaurant']",0.0
أندريا المريوطية,Cairo,Street 90,31.4216881,30.0193909,"Andrea Al Maryouteya, Street 90, Cairo, 11835, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.chicken']",0.0
شاورمة فاكتورى,Cairo,Street 90,31.4217189,30.0195522,"Shawarma Factory, Street 90, Cairo, 11835, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.sandwich']",0.0
بريغو,Cairo,Street 90,31.4213342,30.0194164,"Prego, 106 Street 90, New Cairo City, 11865, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.italian']",0.0
سكوير,Cairo,El Benouk Road,31.4214945,30.0187754,"Square, 107 El Benouk Road, New Cairo City, 11865, Egypt","['catering', 'catering.cafe']",0.0
تايم أوت,Cairo,Street 90,31.4214172,30.019131,"Time Out, 106 Street 90, New Cairo City, 11865, Egypt","['catering', 'catering.cafe']",0.0
مطعم أكتوبر,Giza,Makram Ebeid Street,30.9192142,29.9335094,"مطعم أكتوبر, Makram Ebeid Street, 6th district, 6th of October, 12563, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.regional']",0.0
مطعم المنوفى,Cairo,El Benouk Road,31.4222633,30.0187502,"El Menoufy, El Benouk Road, Cairo, 11835, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.kebab']",0.0
بازوكا,South Sinai,Al Shaairy Street,32.7213349,29.5871303,"Bazzoka, Al Shaairy Street, Ras Sudr, 46612, Egypt","['catering', 'catering.restaurant']",0.0
بازوكا,South Sinai,Masaken 96 Al Qadima Street,33.0954495,29.0631276,"Bazzoka, Masaken 96 Al Qadima Street, Abu Zenima, Egypt","['catering', 'catering.restaurant']",0.0
بازوكا,South Sinai,Al Orouba Street,33.1913882,28.9114995,"Bazzoka, Al Orouba Street, Abu Rudays, 46611, Egypt","['catering', 'catering.restaurant']",0.0
Fish and Grill Ayoub,Suez,"Ain Sokhna, Al Zaafarana Road",32.62608782405957,29.23193235,"Fish and Grill Ayoub, Ain Sokhna, Al Zaafarana Road, Mountain View Sokhna 1, Egypt","['building', 'building.catering', 'catering', 'catering.fast_food', 'catering.fast_food.sandwich']",0.0
Adam,South Sinai,"Ras Sedr, Al Tour Road",32.75021160474404,29.56700885,"Adam, Ras Sedr, Al Tour Road, Ras Sudr, 46612, Egypt","['building', 'building.catering', 'catering', 'catering.restaurant']",0.0
Atari Ps&Cafe,Suez,Naser Street,32.5255109,29.9691245,"Atari Ps&Cafe, Naser Street, Suez, 43515, Egypt","['catering', 'catering.cafe']",0.0
El swesy seafood restaurant-مطعم اسماك السويسي,Suez,23rd July Street,32.5563724,29.9639332,"El swesy seafood restaurant-مطعم اسماك السويسي, 298 23rd July Street, Suez, 43511, Egypt","['catering', 'catering.restaurant']",0.0
مطعم سمك,Suez,"Ain Sokhna, Zaafarana Road",32.48418190811486,29.4442828,"Fish Restaurant, Ain Sokhna, Zaafarana Road, 43552, Egypt","['building', 'building.catering', 'catering', 'catering.restaurant', 'catering.restaurant.seafood']",0.0
حلقة السمك,Suez,"Ain Sokhna, Zaafarana Road",32.469595549999994,29.43997395,"Halket El Samak, Ain Sokhna, Zaafarana Road, 43552, Egypt","['building', 'building.catering', 'catering', 'catering.restaurant', 'catering.restaurant.fish']",0.0
Juice bar,Suez,Hoda Shaarawy Street,32.5570139,29.9647528,"Juice bar, Hoda Shaarawy Street, Suez, 43511, Egypt","['catering', 'catering.cafe']",0.0
Juice bar,Suez,23rd July Street,32.5538555,29.9670563,"Juice bar, 23rd July Street, Suez, 43518, Egypt","['catering', 'catering.cafe']",0.0
Falafel & Foul,Suez,Hoda Shaarawy Street,32.5576452,29.9642347,"Falafel & Foul, Hoda Shaarawy Street, Suez, 43511, Egypt","['catering', 'catering.fast_food']",0.0
San Remo,South Sinai,Al Salam Street,32.7115672,29.5855734,"San Remo, Al Salam Street, Ras Sudr, 46612, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.pizza']",0.0
KFC,Suez,"Side Suez, Ain Sokhna Road",32.3420125,29.6925734,"KFC, Side Suez, Ain Sokhna Road, Ain Sokhna, Egypt","['catering', 'catering.fast_food']",0.0
Pizza Hut,Suez,"Side Suez, Ain Sokhna Road",32.3420661,29.6930394,"Pizza Hut, Side Suez, Ain Sokhna Road, Ain Sokhna, Egypt","['catering', 'catering.fast_food']",0.0
Cook Door,Suez,"Suez, Ain Sokhna Road",32.3410469,29.6948382,"Cook Door, Suez, Ain Sokhna Road, New Suez, Egypt","['catering', 'catering.fast_food']",0.0
mohra,Suez,Al Cornish Road,32.5402942,29.9558035,"mohra, Al Cornish Road, Suez, 43211, Egypt","['catering', 'catering.cafe']",0.0
مطعم عروس البحر,Suez,Al Cornish Road,32.5407337,29.9564722,"مطعم عروس البحر, Al Cornish Road, Suez, 43211, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.fish']",0.0
ras sudr,South Sinai,"Ras Sedr, Al Tour Road",32.8555852,29.3009087,"Moon Beach Restaurant, Ras Sedr, Al Tour Road, Lagia Concession, Abu Zenima, Egypt","['catering', 'catering.restaurant', 'internet_access']",0.0
El Mansy - المنسى,South Sinai,Al Salam Street,32.7137084,29.5871351,"El Mansy - المنسى, 1 Al Salam Street, Ras Sudr, 46612, Egypt","['catering', 'catering.cafe', 'catering.cafe.coffee', 'catering.cafe.coffee_shop', 'internet_access', 'internet_access.free']",0.0
El Salam,South Sinai,"Ras Sedr, Al Tour Road",32.7212177,29.5899468,"El Salam, Ras Sedr, Al Tour Road, Ras Sudr, 46612, Egypt","['catering', 'catering.cafe', 'catering.cafe.coffee', 'catering.cafe.coffee_shop']",0.0
Pizza Hut,Suez,Al Shohda Street,32.5541847,29.9636395,"Pizza Hut, Al Shohda Street, Suez, 43211, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.pizza']",0.0
Best'n'Town,Red Sea,"Al Zaafarana, Ra's Ghareb Road",32.6472053,29.1000543,"Best'n'Town, Al Zaafarana, Ra's Ghareb Road, Gharib Cape, Egypt","['catering', 'catering.fast_food', 'catering.fast_food.burger']",0.0
حسونة الفطاطري,Suez,Al Shahid Saeid Abd Al Khaleq Mohamed Street,32.5163636,29.9799925,"حسونة الفطاطري, Al Shahid Saeid Abd Al Khaleq Mohamed Street, Suez, 43518, Egypt","['catering', 'catering.restaurant']",0.0
عربية زيكا -قهوة,Suez,Abi Bakr Al Sediq Street,32.5177905,29.9821392,"عربية زيكا -قهوة, Abi Bakr Al Sediq Street, Suez, 43515, Egypt","['catering', 'catering.cafe']",0.0
بيت الجبن - السحاب,Suez,Abi Bakr Al Sediq Street,32.5178012,29.9823739,"بيت الجبن - السحاب, Abi Bakr Al Sediq Street, Suez, 43515, Egypt","['catering', 'catering.restaurant']",0.0
Sahara Inn,Red Sea,"Al Zaafarana, Ra's Ghareb Road",32.6586369,29.1132378,"Sahara Inn, Al Zaafarana, Ra's Ghareb Road, Egypt","['catering', 'catering.restaurant']",0.0
Al Shabrawy,South Sinai,Al Salam Street,32.7195341,29.5897335,"Al Shabrawy, Al Salam Street, Ras Sudr, 46612, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.mediterranean', 'vegetarian']",0.0
Temaya,Suez,"Side Suez, Ain Sokhna Road",32.3592971,29.6709644,"Temaya, Side Suez, Ain Sokhna Road, Ain Sokhna, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.fish']",0.0
Ponte Vecchio,Suez,"Side Suez, Ain Sokhna Road",32.3580844,29.6723577,"Ponte Vecchio, Side Suez, Ain Sokhna Road, Ain Sokhna, Egypt","['catering', 'catering.restaurant']",0.0
Chicken War,Suez,"Suez, Ismailia Road",32.538518,29.9617969,"Chicken War, Suez, Ismailia Road, Suez, 43515, Egypt","['catering', 'catering.restaurant']",0.0
بازوكا,Red Sea,Al Genina Street,33.0805809,28.3595698,"Bazzoka, Al Genina Street, Gharib Cape, 84715, Egypt","['catering', 'catering.restaurant']",0.0
Merbey EG,Red Sea,Amr Khalil Street,33.6724919,27.4128683,"Merbey EG, Amr Khalil Street, Aj Jona, 84513, Egypt","['catering', 'catering.restaurant']",0.0
The SnackShack El Gouna,Red Sea,Inas Al Deghedi Street,33.6752077,27.3960452,"The SnackShack El Gouna, Inas Al Deghedi Street, Aj Jona, 84513, Egypt","['catering', 'catering.restaurant', 'vegan', 'vegetarian']",0.0
Restaurant Aqua Palms,Red Sea,"Hurghada, Ismailia Road",33.6995696,27.3228291,"Restaurant Aqua Palms, Hurghada, Ismailia Road, Gamsha, Egypt","['catering', 'catering.restaurant', 'internet_access']",0.0
Marco Polo,Red Sea,Ola Zaki Ghabour Street,33.6852298,27.3865524,"Marco Polo, Ola Zaki Ghabour Street, Gamsha, 84513, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.international']",0.0
Malu's Deli,Red Sea,Ahmed Ragab Street,33.6766845,27.409788,"Malu's Deli, Ahmed Ragab Street, Gamsha, 84513, Egypt","['catering', 'catering.restaurant']",0.0
Karibu,Red Sea,Doctor Magdy Yaacoub Street,33.673954,27.395928,"Karibu, Doctor Magdy Yaacoub Street, Gamsha, 84513, Egypt","['catering', 'catering.restaurant']",0.0
Lychee,Red Sea,Ahmed Ragab Street,33.6738355,27.4070474,"Lychee, Ahmed Ragab Street, Gamsha, 84513, Egypt","['catering', 'catering.restaurant', 'vegan', 'vegetarian']",0.0
La Rotisserie,Red Sea,Al Doctor Abd Al Fattah Fahmy Street,33.68146960068663,27.38797425,"La Rotisserie, Al Doctor Abd Al Fattah Fahmy Street, Gamsha, 84513, Egypt","['building', 'building.catering', 'catering', 'catering.restaurant']",0.0
Le Garage,Red Sea,Ahmed Ragab Street,33.6765645742268,27.4090063,"Le Garage, Ahmed Ragab Street, Gamsha, 84513, Egypt","['building', 'building.catering', 'catering', 'catering.restaurant', 'catering.restaurant.burger']",0.0
3nd Sokrat,Red Sea,Ahmed Ragab Street,33.674131560067,27.40809795,"3nd Sokrat, Ahmed Ragab Street, Aj Jona, 84513, Egypt","['building', 'building.catering', 'catering', 'catering.restaurant', 'catering.restaurant.regional']",0.0
Tandoor,Red Sea,Ahmed Ragab Street,33.67433018347458,27.40677795,"Tandoor, Ahmed Ragab Street, Gamsha, 84513, Egypt","['building', 'building.catering', 'catering', 'catering.restaurant', 'catering.restaurant.indian']",0.0
Saigon Vietnamese Restaurant,Red Sea,Ahmed Ragab Street,33.67379035847256,27.407150700000003,"Saigon Vietnamese Restaurant, Ahmed Ragab Street, Aj Jona, 84513, Egypt","['building', 'building.catering', 'catering', 'catering.restaurant', 'catering.restaurant.vietnamese']",0.0
Breeze Restaurant Bar,Red Sea,Ahmed Ragab Street,33.67529877121583,27.4090325,"Breeze Restaurant Bar, Ahmed Ragab Street, Gamsha, 84513, Egypt","['building', 'building.catering', 'catering', 'catering.restaurant']",0.0
Buzzha Beach Restaurant (KBC),Red Sea,Amr Khalil Street,33.672912295463675,27.4202076,"Buzzha Beach Restaurant (KBC), Amr Khalil Street, Gamsha, 84513, Egypt","['building', 'building.catering', 'catering', 'catering.restaurant', 'catering.restaurant.international']",0.0
Noi,Red Sea,Amr Khalil Street,33.67718202504821,27.415776800000003,"Noi, Amr Khalil Street, Gamsha, 84513, Egypt","['building', 'building.catering', 'catering', 'catering.restaurant']",0.0
Rest,Red Sea,Street 1,33.0550706,28.3513498,"Rest, Street 1, Gharib Cape, 84715, Egypt","['catering', 'catering.cafe']",0.0
غردقة,Red Sea,"Ra's Ghareb, Hurghada Road",33.6386977,27.3666311,"غردقة, Ra's Ghareb, Hurghada Road, 84513, Egypt","['catering', 'catering.cafe']",0.0
Morgan’s Beach Bistro,Red Sea,Ola Zaki Ghabour Street,33.685888,27.3854867,"Morgan’s Beach Bistro, Ola Zaki Ghabour Street, Gamsha, 84513, Egypt","['catering', 'catering.restaurant']",0.0
El Sayadeen,Red Sea,MariLu Street,33.6864726,27.3921071,"El Sayadeen, MariLu Street, Gamsha, 84513, Egypt","['catering', 'catering.restaurant']",0.0
Il Limone,Red Sea,Doctor Magdy Yaacoub Street,33.684565,27.3978015,"Il Limone, Doctor Magdy Yaacoub Street, Gamsha, 84513, Egypt","['catering', 'catering.restaurant']",0.0
007,Red Sea,"Hurghada, Ismailia Road",33.7191656,27.3133308,"007, Hurghada, Ismailia Road, Al Ahia', 84509, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.seafood']",0.0
Aladdin Restaurant - Oriental Food,Red Sea,"Hurghada, Ismailia Road",33.7184021,27.312691,"Aladdin Restaurant - Oriental Food, Hurghada, Ismailia Road, Al Ahia', 84509, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.oriental']",0.0
"Main Restaurant ""Indiana Jones""",Red Sea,"Hurghada, Ismailia Road",33.7167658,27.3110022,"Main Restaurant ""Indiana Jones"", Hurghada, Ismailia Road, Al Ahia', 84509, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.international']",0.0
Grease,Red Sea,"Hurghada, Ismailia Road",33.7168725,27.3111775,"Grease, Hurghada, Ismailia Road, Al Ahia', 84509, Egypt","['catering', 'catering.fast_food']",0.0
Don Vito,Red Sea,"Hurghada, Ismailia Road",33.7187068,27.3124333,"Don Vito, Hurghada, Ismailia Road, Al Ahia', 84509, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.italian']",0.0
The Grill (former: Oriental Grill),Red Sea,Inas Al Deghedi Street,33.6763557,27.3955555,"The Grill (former: Oriental Grill), Inas Al Deghedi Street, Aj Jona, 84513, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.barbecue']",0.0
كفتريا الخليج,Red Sea,"Ra's Ghareb, Hurghada Road",33.0550551,28.350648,"كفتريا الخليج, Ra's Ghareb, Hurghada Road, Gharib Cape, 84715, Egypt","['catering', 'catering.restaurant']",0.0
كفتريا الفرسان,Red Sea,"Ra's Ghareb, Hurghada Road",33.0553122,28.3494012,"كفتريا الفرسان, Ra's Ghareb, Hurghada Road, Gharib Cape, 84715, Egypt","['catering', 'catering.restaurant']",0.0
Time,Red Sea,"Hurghada, Ismailia Road",33.733366,27.3027482,"Time, Hurghada, Ismailia Road, Al Ahia', 84509, Egypt","['catering', 'catering.cafe']",0.0
